Sr. No.,State,Hon'ble Members of Parliaments,Constituency,Allocated AMOUNT ( ₹ ),state_clean,mp_clean,constituency_clean,allocated_amount,missing_state,missing_mp,missing_constituency,missing_amount,duplicate_record,extreme_amount,data_quality_score,data_quality_alert,record_type,ml_eligible,amount_numeric,amount_valid,log_amount,amount_percentile,robust_deviation,metadata_missing_count,metadata_risk,isolation_score,isolation_anomaly,statistical_score,percentile_signal,anomaly_score,risk_level,ai_explanation,requires_review,alert_priority,financial_risk,ml_risk,statistical_risk,quality_risk,risk_factors,risk_factors_text,risk_score,final_risk_level,investigation_priority,recommended_action,alert_status,alert_message,risk_rank
397,Nagaland,S SUPONGMEREN JAMIR,NAGALAND,147000000,Nagaland,S SUPONGMEREN JAMIR,NAGALAND,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: S SUPONGMEREN JAMIR | Constituency: NAGALAND | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,428.0
398,Tamil Nadu,S Venkatesan,MADURAI,147000000,Tamil Nadu,S Venkatesan,MADURAI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: S Venkatesan | Constituency: MADURAI | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,429.0
400,Tamil Nadu,SACHITHANANTHAM R,DINDIGUL,147000000,Tamil Nadu,SACHITHANANTHAM R,DINDIGUL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SACHITHANANTHAM R | Constituency: DINDIGUL | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,430.0
401,Karnataka,SAGAR ESHWAR KHANDRE,BIDAR,147000000,Karnataka,SAGAR ESHWAR KHANDRE,BIDAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SAGAR ESHWAR KHANDRE | Constituency: BIDAR | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,431.0
402,Meghalaya,SALENG A SANGMA,TURA,147000000,Meghalaya,SALENG A SANGMA,TURA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SALENG A SANGMA | Constituency: TURA | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,432.0
403,Odisha,SAMBIT PATRA,PURI,147000000,Odisha,SAMBIT PATRA,PURI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SAMBIT PATRA | Constituency: PURI | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,433.0
405,Maharashtra,SANJAY DINA PATIL,MUMBAI NORTH EAST,147000000,Maharashtra,SANJAY DINA PATIL,MUMBAI NORTH EAST,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SANJAY DINA PATIL | Constituency: MUMBAI NORTH EAST | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,434.0
406,Maharashtra,Sanjay Haribhau Jadhav,PARBHANI,147000000,Maharashtra,Sanjay Haribhau Jadhav,PARBHANI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Sanjay Haribhau Jadhav | Constituency: PARBHANI | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,435.0
407,Bihar,Sanjay Jaiswal,PASCHIM CHAMPARAN,147000000,Bihar,Sanjay Jaiswal,PASCHIM CHAMPARAN,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Sanjay Jaiswal | Constituency: PASCHIM CHAMPARAN | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,436.0
541,Karnataka,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,MYSORE,147000000,Karnataka,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,MYSORE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: YADUVEER KRISHNADATTA CHAMARAJA WADIYAR | Constituency: MYSORE | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,437.0
411,Rajasthan,SANJNA JATAV,BHARATPUR(SC),147000000,Rajasthan,SANJNA JATAV,BHARATPUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SANJNA JATAV | Constituency: BHARATPUR(SC) | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,438.0
412,Chhattisgarh,Santosh Pandey,RAJNANDGAON,147000000,Chhattisgarh,Santosh Pandey,RAJNANDGAON,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Santosh Pandey | Constituency: RAJNANDGAON | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,439.0
416,Haryana,SATPAL BRAHAMCHARI,SONEPAT,147000000,Haryana,SATPAL BRAHAMCHARI,SONEPAT,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SATPAL BRAHAMCHARI | Constituency: SONEPAT | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,440.0
417,West Bengal,Saumitra khan,BISHNUPUR(SC),147000000,West Bengal,Saumitra khan,BISHNUPUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Saumitra khan | Constituency: BISHNUPUR(SC) | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,441.0
418,Madhya Pradesh,SAVITRI THAKUR,DHAR(ST),147000000,Madhya Pradesh,SAVITRI THAKUR,DHAR(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SAVITRI THAKUR | Constituency: DHAR(ST) | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,442.0
419,West Bengal,SAYANI GHOSH,JADAVPUR,147000000,West Bengal,SAYANI GHOSH,JADAVPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SAYANI GHOSH | Constituency: JADAVPUR | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,443.0
420,Haryana,SELJA,SIRSA(SC),147000000,Haryana,SELJA,SIRSA(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SELJA | Constituency: SIRSA(SC) | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,444.0
421,Tamil Nadu,SELVAGANAPATHI T M,SALEM,147000000,Tamil Nadu,SELVAGANAPATHI T M,SALEM,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SELVAGANAPATHI T M | Constituency: SALEM | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,445.0
422,Tamil Nadu,SELVARAJ V,NAGAPATTINAM(SC),147000000,Tamil Nadu,SELVARAJ V,NAGAPATTINAM(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SELVARAJ V | Constituency: NAGAPATTINAM(SC) | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,446.0
423,Kerala,SHAFI PARAMBIL,VADAKARA,147000000,Kerala,SHAFI PARAMBIL,VADAKARA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SHAFI PARAMBIL | Constituency: VADAKARA | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,447.0
424,Bihar,SHAMBHAVI,SAMASTIPUR(SC),147000000,Bihar,SHAMBHAVI,SAMASTIPUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SHAMBHAVI | Constituency: SAMASTIPUR(SC) | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,448.0
425,Madhya Pradesh,Shankar Lalwani,INDORE,147000000,Madhya Pradesh,Shankar Lalwani,INDORE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Shankar Lalwani | Constituency: INDORE | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,449.0
426,Uttar Pradesh,SHASHANK MANI,DEORIA,147000000,Uttar Pradesh,SHASHANK MANI,DEORIA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SHASHANK MANI | Constituency: DEORIA | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,450.0
427,West Bengal,Shatrughan Sinha,ASANSOL,147000000,West Bengal,Shatrughan Sinha,ASANSOL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Shatrughan Sinha | Constituency: ASANSOL | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,451.0
428,Punjab,SHER SINGH GHUBAYA,FIROZPUR,147000000,Punjab,SHER SINGH GHUBAYA,FIROZPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SHER SINGH GHUBAYA | Constituency: FIROZPUR | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,452.0
429,Madhya Pradesh,SHIVMANGAL SINGH TOMAR,MORENA,147000000,Madhya Pradesh,SHIVMANGAL SINGH TOMAR,MORENA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SHIVMANGAL SINGH TOMAR | Constituency: MORENA | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,453.0
430,Madhya Pradesh,SHIVRAJ SINGH CHOUHAN,VIDISHA,147000000,Madhya Pradesh,SHIVRAJ SINGH CHOUHAN,VIDISHA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SHIVRAJ SINGH CHOUHAN | Constituency: VIDISHA | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,454.0
431,Karnataka,SHOBHA KARANDLAJE,BANGALORE NORTH,147000000,Karnataka,SHOBHA KARANDLAJE,BANGALORE NORTH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: SHOBHA KARANDLAJE | Constituency: BANGALORE NORTH | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,455.0
