Sr. No.,State,Hon'ble Members of Parliaments,Constituency,Allocated AMOUNT ( ₹ ),state_clean,mp_clean,constituency_clean,allocated_amount,missing_state,missing_mp,missing_constituency,missing_amount,duplicate_record,extreme_amount,data_quality_score,data_quality_alert,record_type,ml_eligible,amount_numeric,amount_valid,log_amount,amount_percentile,robust_deviation,metadata_missing_count,metadata_risk,isolation_score,isolation_anomaly,statistical_score,percentile_signal,anomaly_score,risk_level,ai_explanation,requires_review,alert_priority,statistical_risk,statistical_alert,robust_z_score,statistical_percentile,peer_risk,peer_alert,peer_confidence,peer_ratio,peer_deviation_pct,peer_median,peer_group,peer_count,ml_risk,financial_risk,peer_confidence_multiplier,adjusted_peer_risk,statistical_multiplier,adjusted_statistical_risk,quality_risk,unified_risk_score,unified_risk_level,investigation_priority,risk_signals,unified_explanation,recommended_action,alert_status,risk_rank,ml_component_score,peer_component_score,financial_component_score,statistical_component_score,quality_component_score
232,Delhi,Kamaljeet Sehrawat,WEST DELHI,147000000,Delhi,Kamaljeet Sehrawat,WEST DELHI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,MEDIUM,0.9965,-0.3489,147514688.0,Delhi_GENERAL,6.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,250,0.0,0.0,0.0,0.0,0.0
231,Assam,KAMAKHYA PRASAD TASA,Kaziranga,147000000,Assam,KAMAKHYA PRASAD TASA,Kaziranga,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Assam_GENERAL,11.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,249,0.0,0.0,0.0,0.0,0.0
230,Maharashtra,KALYAN VAIJINATHRAO KALE,JALNA,147000000,Maharashtra,KALYAN VAIJINATHRAO KALE,JALNA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Maharashtra_GENERAL,39.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,248,0.0,0.0,0.0,0.0,0.0
229,West Bengal,Kalyan Banerjee,SREERAMPUR,147000000,West Bengal,Kalyan Banerjee,SREERAMPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,West Bengal_GENERAL,30.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,247,0.0,0.0,0.0,0.0,0.0
228,West Bengal,KALIPADA SAREN,JHARGRAM(ST),147000000,West Bengal,KALIPADA SAREN,JHARGRAM(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,INSUFFICIENT,1.0,0.0,147000000.0,West Bengal_ST,2.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,246,0.0,0.0,0.0,0.0,0.0
227,Jharkhand,KALI CHARAN SINGH,CHATRA,147000000,Jharkhand,KALI CHARAN SINGH,CHATRA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,MEDIUM,1.0,0.0,147000000.0,Jharkhand_GENERAL,8.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,245,0.0,0.0,0.0,0.0,0.0
226,Jharkhand,KALI CHARAN MUNDA,KHUNTI(ST),147000000,Jharkhand,KALI CHARAN MUNDA,KHUNTI(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,MEDIUM,0.9985,-0.1521,147223957.11,Jharkhand_ST,5.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,244,0.0,0.0,0.0,0.0,0.0
223,West Bengal,Kakoli Ghosh Dastidar,BARASAT,147000000,West Bengal,Kakoli Ghosh Dastidar,BARASAT,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,West Bengal_GENERAL,30.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,243,0.0,0.0,0.0,0.0,0.0
222,Telangana,KADIYAM KAVYA,WARANGEL(SC),147000000,Telangana,KADIYAM KAVYA,WARANGEL(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,INSUFFICIENT,1.0,0.0,147000000.0,Telangana_SC,2.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,242,0.0,0.0,0.0,0.0,0.0
221,Karnataka,K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,147000000,Karnataka,K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Karnataka_GENERAL,21.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,241,0.0,0.0,0.0,0.0,0.0
220,Kerala,K. C VENUGOPAL,ALAPPUZHA,147000000,Kerala,K. C VENUGOPAL,ALAPPUZHA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Kerala_GENERAL,18.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,240,0.0,0.0,0.0,0.0,0.0
219,Tamil Nadu,K Subbarayan,TIRUPPUR,147000000,Tamil Nadu,K Subbarayan,TIRUPPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,0.9989,-0.1129,147166157.555,Tamil Nadu_GENERAL,32.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,271,0.0,0.0,0.0,0.0,0.0
218,Kerala,K RADHAKRISHNAN,ALATHUR(SC),147000000,Kerala,K RADHAKRISHNAN,ALATHUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,INSUFFICIENT,0.9204,-7.9609,159714759.555,Kerala_SC,2.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,270,0.0,0.0,0.0,0.0,0.0
217,Tamil Nadu,K E PRAKASH,ERODE,147000000,Tamil Nadu,K E PRAKASH,ERODE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,0.9989,-0.1129,147166157.555,Tamil Nadu_GENERAL,32.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,269,0.0,0.0,0.0,0.0,0.0
215,Madhya Pradesh,JYOTIRADITYA M. SCINDIA,GUNA,147000000,Madhya Pradesh,JYOTIRADITYA M. SCINDIA,GUNA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Madhya Pradesh_GENERAL,19.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,268,0.0,0.0,0.0,0.0,0.0
214,West Bengal,JUNE MALIAH,MEDINIPUR,147000000,West Bengal,JUNE MALIAH,MEDINIPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,West Bengal_GENERAL,30.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,267,0.0,0.0,0.0,0.0,0.0
123,Uttar Pradesh,Devendra Alias Bhole Singh,AKBARPUR,147000000,Uttar Pradesh,Devendra Alias Bhole Singh,AKBARPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Uttar Pradesh_GENERAL,63.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,266,0.0,0.0,0.0,0.0,0.0
122,Haryana,DEEPENDER SINGH HOODA,ROHTAK,147000000,Haryana,DEEPENDER SINGH HOODA,ROHTAK,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,MEDIUM,1.0,0.0,147000000.0,Haryana_GENERAL,8.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,265,0.0,0.0,0.0,0.0,0.0
121,Madhya Pradesh,DARSHAN SINGH CHOUDHARY,HOSHANGABAD,147000000,Madhya Pradesh,DARSHAN SINGH CHOUDHARY,HOSHANGABAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Madhya Pradesh_GENERAL,19.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,264,0.0,0.0,0.0,0.0,0.0
120,Uttar Pradesh,DAROGA PRASAD SAROJ,LALGANJ (SC),147000000,Uttar Pradesh,DAROGA PRASAD SAROJ,LALGANJ (SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Uttar Pradesh_SC,17.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,263,0.0,0.0,0.0,0.0,0.0
119,Rajasthan,DAMODAR AGARWAL,BHILWARA,147000000,Rajasthan,DAMODAR AGARWAL,BHILWARA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Rajasthan_GENERAL,18.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,262,0.0,0.0,0.0,0.0,0.0
118,Andhra Pradesh,DAGGUMALLA PRASADA RAO,CHITTOOR,147000000,Andhra Pradesh,DAGGUMALLA PRASADA RAO,CHITTOOR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,0.9195,-8.0469,159864032.49,Andhra Pradesh_GENERAL,21.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,261,0.0,0.0,0.0,0.0,0.0
117,Andhra Pradesh,Daggubati Purandeshwari,RAJAHMUNDRY,147000000,Andhra Pradesh,Daggubati Purandeshwari,RAJAHMUNDRY,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,0.9195,-8.0469,159864032.49,Andhra Pradesh_GENERAL,21.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,260,0.0,0.0,0.0,0.0,0.0
243,West Bengal,Khalilur Rahaman,JANGIPUR,147000000,West Bengal,Khalilur Rahaman,JANGIPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,West Bengal_GENERAL,30.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,259,0.0,0.0,0.0,0.0,0.0
242,West Bengal,Khagen Murmu,MALDAHA UTTAR,147000000,West Bengal,Khagen Murmu,MALDAHA UTTAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,West Bengal_GENERAL,30.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,258,0.0,0.0,0.0,0.0,0.0
241,Bihar,Kaushalendra Kumar,NALANDA,147000000,Bihar,Kaushalendra Kumar,NALANDA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Bihar_GENERAL,34.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,257,0.0,0.0,0.0,0.0,0.0
239,Uttar Pradesh,KARAN BHUSHAN SINGH,KAISERGANJ,147000000,Uttar Pradesh,KARAN BHUSHAN SINGH,KAISERGANJ,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Uttar Pradesh_GENERAL,63.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,256,0.0,0.0,0.0,0.0,0.0
238,Uttar Pradesh,KANWAR SINGH TANWAR,AMROHA,147000000,Uttar Pradesh,KANWAR SINGH TANWAR,AMROHA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Uttar Pradesh_GENERAL,63.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,287,0.0,0.0,0.0,0.0,0.0
237,Tamil Nadu,Kanimozhi Karunanidhi,THOOTHUKKUDI,147000000,Tamil Nadu,Kanimozhi Karunanidhi,THOOTHUKKUDI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,0.9989,-0.1129,147166157.555,Tamil Nadu_GENERAL,32.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,286,0.0,0.0,0.0,0.0,0.0
236,Tamil Nadu,Kani K Navas,RAMANATHAPURAM,147000000,Tamil Nadu,Kani K Navas,RAMANATHAPURAM,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,0.9989,-0.1129,147166157.555,Tamil Nadu_GENERAL,32.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,285,0.0,0.0,0.0,0.0,0.0
235,Himachal Pradesh,Kangana Ranaut,MANDI,147000000,Himachal Pradesh,Kangana Ranaut,MANDI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,LOW,0.9828,-1.7183,149570117.11,Himachal Pradesh_GENERAL,3.0,0.0,0.0,0.6,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,284,0.0,0.0,0.0,0.0,0.0
234,Uttar Pradesh,Kamlesh Paswan,BANSGAON(SC),147000000,Uttar Pradesh,Kamlesh Paswan,BANSGAON(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Uttar Pradesh_SC,17.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,283,0.0,0.0,0.0,0.0,0.0
256,Rajasthan,KULDEEP INDORA,GANGANAGAR(SC),147000000,Rajasthan,KULDEEP INDORA,GANGANAGAR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,LOW,1.0,0.0,147000000.0,Rajasthan_SC,4.0,0.0,0.0,0.6,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,282,0.0,0.0,0.0,0.0,0.0
255,Tripura,KRITI DEVI DEBBARMAN,TRIPURA EAST(ST),147000000,Tripura,KRITI DEVI DEBBARMAN,TRIPURA EAST(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,INSUFFICIENT,1.0,0.0,147000000.0,Tripura_ST,1.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,281,0.0,0.0,0.0,0.0,0.0
