Sr. No.,State,Hon'ble Members of Parliaments,Constituency,Allocated AMOUNT ( ₹ ),state_clean,mp_clean,constituency_clean,allocated_amount,missing_state,missing_mp,missing_constituency,missing_amount,duplicate_record,extreme_amount,data_quality_score,data_quality_alert,record_type,ml_eligible,amount_numeric,amount_valid,log_amount,amount_percentile,robust_deviation,metadata_missing_count,metadata_risk,isolation_score,isolation_anomaly,statistical_score,percentile_signal,anomaly_score,risk_level,ai_explanation,requires_review,alert_priority,robust_z_score,standard_z_score,global_percentile,iqr_upper_fence,iqr_outlier,statistical_alert_level,deviation_category,statistical_explanation
107,Punjab,CHARANJIT SINGH CHANNI,JALANDHAR(SC),147000000,Punjab,CHARANJIT SINGH CHANNI,JALANDHAR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
106,Gujarat,CHANDUBHAI CHHAGANBHAI SHIHORA,SURENDRANAGAR,147000000,Gujarat,CHANDUBHAI CHHAGANBHAI SHIHORA,SURENDRANAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
105,Uttar Pradesh,CHANDRA SHEKHAR,NAGINA(SC),147000000,Uttar Pradesh,CHANDRA SHEKHAR,NAGINA(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
104,Rajasthan,Chandra Prakash Joshi,CHITTORGARH,147000000,Rajasthan,Chandra Prakash Joshi,CHITTORGARH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
103,Uttar Pradesh,CHANDAN CHAUHAN,BIJNOR,147000000,Uttar Pradesh,CHANDAN CHAUHAN,BIJNOR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
305,Uttar Pradesh,NARAYAN DAS AHIRWAR,JALAUN(SC),147000000,Uttar Pradesh,NARAYAN DAS AHIRWAR,JALAUN(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
302,Maharashtra,MURLIDHAR MOHOL,PUNE,147000000,Maharashtra,MURLIDHAR MOHOL,PUNE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
301,Tamil Nadu,MURASOLI S,THANJAVUR,147000000,Tamil Nadu,MURASOLI S,THANJAVUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
300,Rajasthan,MURARI LAL MEENA,DAUSA(ST),147000000,Rajasthan,MURARI LAL MEENA,DAUSA(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
299,Gujarat,MUKESHKUMAR CHANDRAKAANT DALAL,SURAT,147000000,Gujarat,MUKESHKUMAR CHANDRAKAANT DALAL,SURAT,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
298,Uttar Pradesh,Mukesh Rajput,FARRUKHABAD,147000000,Uttar Pradesh,Mukesh Rajput,FARRUKHABAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
295,Bihar,Mr Gopal Jee Thakur,DARBHANGA,147000000,Bihar,Mr Gopal Jee Thakur,DARBHANGA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
293,Uttar Pradesh,MOHIBBULLAH,RAMPUR,147000000,Uttar Pradesh,MOHIBBULLAH,RAMPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
291,Gujarat,Mitesh Rameshbhai Bakabhai Patel,ANAND,147000000,Gujarat,Mitesh Rameshbhai Bakabhai Patel,ANAND,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
290,Bihar,MISHA BHARTI,PATALIPUTRA,147000000,Bihar,MISHA BHARTI,PATALIPUTRA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
288,Jammu And Kashmir,MIAN ALTAF AHMAD,ANANTNAG,147000000,Jammu And Kashmir,MIAN ALTAF AHMAD,ANANTNAG,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
287,Gujarat,Mansukhbhai Dhanjibhai Vasava,BHARUCH,147000000,Gujarat,Mansukhbhai Dhanjibhai Vasava,BHARUCH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
285,West Bengal,MANOJ TIGGA,ALIPURDUARS(ST),147000000,West Bengal,MANOJ TIGGA,ALIPURDUARS(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
328,Andhra Pradesh,PRABHAKAR REDDY VEMIREDDY,NELLORE(SC),147000000,Andhra Pradesh,PRABHAKAR REDDY VEMIREDDY,NELLORE(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
327,Maharashtra,Piyush Vedprakash Goyal,MUMBAI NORTH,147000000,Maharashtra,Piyush Vedprakash Goyal,MUMBAI NORTH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
326,Assam,PHANI BHUSAN CHOUDHURY,BARPETA,147000000,Assam,PHANI BHUSAN CHOUDHURY,BARPETA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
325,West Bengal,PATHAN YUSUF,BAHARAMPUR,147000000,West Bengal,PATHAN YUSUF,BAHARAMPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
322,West Bengal,PARTHA BHOWMICK,BARRACKPUR,147000000,West Bengal,PARTHA BHOWMICK,BARRACKPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
321,Gujarat,PARSHOTTAMBHAI RUPALA,RAJKOT,147000000,Gujarat,PARSHOTTAMBHAI RUPALA,RAJKOT,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
319,Uttar Pradesh,Pankaj Chowdhary,MAHARAJGANJ_UP,147000000,Uttar Pradesh,Pankaj Chowdhary,MAHARAJGANJ_UP,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
315,Bihar,Nityanand Rai,UJJARPUR,147000000,Bihar,Nityanand Rai,UJJARPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
313,Jharkhand,Nishikant Dubey,GODDA,147000000,Jharkhand,Nishikant Dubey,GODDA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
312,Gujarat,NIMUBEN JAYANTIBHAI BAMBHANIYA,BHAVNAGAR,147000000,Gujarat,NIMUBEN JAYANTIBHAI BAMBHANIYA,BHAVNAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
311,Maharashtra,NILESH DNYANDEV LANKE,AHMEDNAGAR,147000000,Maharashtra,NILESH DNYANDEV LANKE,AHMEDNAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
310,Uttar Pradesh,NEERAJ MAURYA,AONLA,147000000,Uttar Pradesh,NEERAJ MAURYA,AONLA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
309,Haryana,NAVEEN JINDAL,KURUKSHETRA,147000000,Haryana,NAVEEN JINDAL,KURUKSHETRA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
308,Maharashtra,NARESH GANPAT MHASKE,THANE,147000000,Maharashtra,NARESH GANPAT MHASKE,THANE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
307,Uttar Pradesh,NARESH CHANDRA UTTAM PATEL,FATEHPUR,147000000,Uttar Pradesh,NARESH CHANDRA UTTAM PATEL,FATEHPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
306,Maharashtra,NARAYAN TATU RANE,RATNAGIRI-SINDHUDURG,147000000,Maharashtra,NARAYAN TATU RANE,RATNAGIRI-SINDHUDURG,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
90,Odisha,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),147000000,Odisha,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
89,Rajasthan,BHUPENDER YADAV,ALWAR,147000000,Rajasthan,BHUPENDER YADAV,ALWAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
88,Andhra Pradesh,Bhupathiraju Srinivasa varma,NARASAPURAM,147000000,Andhra Pradesh,Bhupathiraju Srinivasa varma,NARASAPURAM,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
87,Maharashtra,BHUMARE SANDIPANRAO ASARAM,AURANGABAD_MH,147000000,Maharashtra,BHUMARE SANDIPANRAO ASARAM,AURANGABAD_MH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
86,Uttar Pradesh,Bhola Singh,BULANDSHAHR(SC),147000000,Uttar Pradesh,Bhola Singh,BULANDSHAHR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
339,West Bengal,Pratima Mondal,JOYNAGAR(SC),147000000,West Bengal,Pratima Mondal,JOYNAGAR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
338,Maharashtra,Prataprao Jadhav,BULDHANA,147000000,Maharashtra,Prataprao Jadhav,BULDHANA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
6,West Bengal,ADHIKARI SOUMENDU,KANTHI,147000000,West Bengal,ADHIKARI SOUMENDU,KANTHI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
336,West Bengal,Prasun Banerjee,HOWRAH,147000000,West Bengal,Prasun Banerjee,HOWRAH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
335,Maharashtra,PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),147000000,Maharashtra,PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
334,Karnataka,Pralhad Venkatesh Joshi,DHARWAD,147000000,Karnataka,Pralhad Venkatesh Joshi,DHARWAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
332,Odisha,PRADEEP PUROHIT,BARGARH,147000000,Odisha,PRADEEP PUROHIT,BARGARH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
331,Bihar,Pradeep Kumar Singh,ARARIA,147000000,Bihar,Pradeep Kumar Singh,ARARIA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
330,Assam,Pradan Baruah,LAKHIMPUR,147000000,Assam,Pradan Baruah,LAKHIMPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
329,Gujarat,Prabhubhai Nagarbhai Vasava,BARDOLI(ST),147000000,Gujarat,Prabhubhai Nagarbhai Vasava,BARDOLI(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
351,West Bengal,RACHNA BANERJEE,HOOGHLY,147000000,West Bengal,RACHNA BANERJEE,HOOGHLY,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
